"","EXPID","REFID","RYEAR","RTYPE","RJRNL","RAUTHOR","RTITLE","RPUBLISHER","RPUBDATE","RLANGUAGE","RCITATION","RYAK94","RNOTES"
"201","TUKU85101","01","1985",2,"AAJ","Nam Ki-Chang",NA,NA,"1986",NA,"60:250 (1986)",NA,NA
"202","TUKU85301","01","1985",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1986",NA,"60:251 (1986)",NA,NA
"203","GURJ85101","01","1985",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1986",NA,"60:251 (1986)",NA,NA
"204","GURJ85102","01","1985",2,"AAJ","Bojor, Ovidiu",NA,NA,"1986",NA,"60:251 (1986)",NA,NA
"205","KAG185301","01","1985",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1986",NA,"60:252 (1986)",NA,NA
"206","SAIP85301","01","1985",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1986",NA,"60:252 (1986)",NA,NA
"207","EVER85103","01","1985",2,"AAJ","Kekus, Nikola",NA,NA,"1986",NA,"60:295 (1986)",NA,NA
"208","EVER85104","01","1985",2,"AAJ","Abrego, Mari",NA,NA,"1986",NA,"60:293-295 (1986)",NA,NA
"209","EVER85201","01","1985",2,"AAJ","Sors, Antoni",NA,NA,"1986",NA,"60:297 (1986)",NA,NA
"210","EVER85301","01","1985",2,"AAJ","Brookes, Austin",NA,NA,"1986",NA,"60:298 (1986)",NA,NA
"211","EVER85302","01","1985",2,"AAJ","Hasegawa, Tsuneo",NA,NA,"1986",NA,"60:298-299 (1986)",NA,NA
"212","CHOY84401","02","1984",2,"AAJ","Zawada, Andrzej","Cho Oyu's Three-Kilometer-High Face",NA,"1986",NA,"60:7-13 (1986)",NA,"23"
"213","KANG86101","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:221 (1987)",NA,NA
"214","KANG86301","01","1986",2,"AAJ","Hugas, Joan",NA,NA,"1987",NA,"61:221-222 (1987)",NA,NA
"215","NEPA86301","01","1986",2,"AAJ","Hembise, Dominique",NA,NA,"1987",NA,"61:222 (1987)",NA,NA
"216","JANU86301","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:222 (1987)",NA,NA
"217","MAKA86101","01","1986",2,"AAJ","Gillette, Ned",NA,NA,"1987",NA,"61:222-223 (1987)",NA,NA
"218","MAKA86304","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:223 (1987)",NA,NA
"219","MAKA86302","01","1986",2,"AAJ","Oelz, Oswald",NA,NA,"1987",NA,"61:223-224 (1987)",NA,NA
"220","MAKA86301","01","1986",2,"AAJ","Moro, Renato",NA,NA,"1987",NA,"61:224-225 (1987)",NA,NA
"221","LHOT86301","01","1986",2,"AAJ","Moro, Renato",NA,NA,"1987",NA,"61:224-225 (1987)",NA,NA
"222","MAKA86303","01","1986",2,"AAJ","Moro, Renato",NA,NA,"1987",NA,"61:225 (1987)",NA,NA
"223","MAKA86401","01","1986",2,"AAJ","Hawley, Elizabeth",NA,NA,"1987",NA,"61:225 (1987)",NA,NA
"224","MAK286101","01","1986",2,"AAJ","Fortner, Glenn",NA,NA,"1987",NA,"61:226 (1987)",NA,NA
"225","MAK286302","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:226 (1987)",NA,NA
"226","MAK286301","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:226 (1987)",NA,NA
"227","CHAM86301","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:226 (1987)",NA,NA
"228","CHAM86302","01","1986",2,"AAJ","Shinya, Akio",NA,NA,"1987",NA,"61:227 (1987)",NA,NA
"229","AMAD86101","01","1986",2,"AAJ","Horner, Skip",NA,NA,"1987",NA,"61:227-228 (1987)",NA,NA
"230","AMAD86301","01","1986",2,"AAJ","Smid, Miroslav",NA,NA,"1987",NA,"61:228 (1987)",NA,"24"
"231","AMAD86303","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:228 (1987)",NA,NA
"232","AMAD86401","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:228 (1987)",NA,NA
"233","THAM86301","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:230 (1987)",NA,NA
"234","AMAD86102","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:230 (1987)",NA,NA
"235","KTEG86102","01","1986",2,"AAJ","Lowe, Jeff",NA,NA,"1987",NA,"61:230-232 (1987)",NA,NA
"236","NUPT86101","01","1986",2,"AAJ","Lowe, Jeff",NA,NA,"1987",NA,"61:230-232 (1987)",NA,"25"
"237","LOBW86401","01","1986",2,"AAJ","Hawley, Elizabeth",NA,NA,"1987",NA,"61:232 (1987)",NA,NA
"238","NUPT86401","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:232 (1987)",NA,NA
"239","LSHR86302","01","1986",2,"AAJ","Spirig, Toni",NA,NA,"1987",NA,"61:232 (1987)",NA,NA
"240","LSHR86301","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:233 (1987)",NA,NA
"241","LSHR86101","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:233 (1987)",NA,NA
"242","LHOT86101","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:233 (1987)",NA,NA
"243","EVER86104","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:233 (1987)",NA,NA
"244","EVER86105","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:234 (1987)",NA,NA
"245","EVER86305","01","1986",2,"AAJ","Escoffier, Eric",NA,NA,"1987",NA,"61:234 (1987)",NA,NA
"246","EVER86302","01","1986",2,"AAJ","Graf, Fredy",NA,NA,"1987",NA,"61:234-235 (1987)",NA,NA
"247","EVER86401","01","1986",2,"AAJ","Guha, Kamal K.",NA,NA,"1987",NA,"61:235 (1987)",NA,NA
"248","EVER86402","01","1986",2,"AAJ","Hawley, Elizabeth",NA,NA,"1987",NA,"61:235 (1987)",NA,NA
"249","PUMO86302","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:236 (1987)",NA,NA
"250","PUMO86303","01","1986",2,"AAJ","Allan, Sandy",NA,NA,"1987",NA,"61:236-238 (1987)",NA,"26"
"251","PUMO86301","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:238 (1987)",NA,NA
"252","AMAD86302","01","1986",2,"AAJ","Berljak, Darko",NA,NA,"1987",NA,"61:238 (1987)",NA,"27"
"253","PUMO86402","01","1986",2,"AAJ","Bibler, Todd",NA,NA,"1987",NA,"61:238-239 (1987)",NA,NA
"254","PUMO86401","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:238 (1987)",NA,NA
"255","GYAC86101","01","1986",2,"AAJ","Marmier, Jean-Claude",NA,NA,"1987",NA,"61:239 (1987)",NA,NA
"256","GYAC86301","01","1986",2,"AAJ","Zuloaga, Jose Luis",NA,NA,"1987",NA,"61:239-240 (1987)",NA,NA
"257","CHOY86101","01","1986",2,"AAJ","Nyka, Jozef",NA,NA,"1987",NA,"61:240 (1987)",NA,NA
"258","CHOY86103","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:240-241 (1987)",NA,NA
"259","CHOY86102","01","1986",2,"AAJ","Frush, James",NA,NA,"1987",NA,"61:241-242 (1987)",NA,NA
"260","CHOY86302","01","1986",2,"AAJ","Shiraishi, Nobuo",NA,NA,"1987",NA,"61:242 (1987)",NA,NA
"261","CHOY86301","01","1986",2,"AAJ","Loretan, Erhard",NA,NA,"1987",NA,"61:242 (1987)",NA,NA
"262","GAUR86301","01","1986",2,"AAJ","Alonso, Jaime",NA,NA,"1987",NA,"61:242-244 (1987)",NA,NA
"263","DORJ86301","01","1986",2,"AAJ","Oeser, Thomas",NA,NA,"1987",NA,"61:244 (1987)",NA,NA
"264","LSIS86101","01","1986",2,"AAJ","Hunter, Martin",NA,NA,"1987",NA,"61:244 (1987)",NA,NA
"265","LANG86101","01","1986",2,"AAJ","Numa, Kenryo",NA,NA,"1987",NA,"61:244-245 (1987)",NA,NA
"266","LANG86301","01","1986",2,"AAJ","Yoon Deong-Jung",NA,NA,"1987",NA,"61:245 (1987)",NA,NA
"267","LANG86302","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:245 (1987)",NA,NA
"268","GAN186101","01","1986",2,"AAJ","Matile, Olivier",NA,NA,"1987",NA,"61:245 (1987)",NA,NA
"269","GAN386101","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:246 (1987)",NA,NA
"270","MANA86101","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:246 (1987)",NA,NA
"271","MANA86303","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:246 (1987)",NA,NA
"272","MANA86302","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:246-247 (1987)",NA,NA
"273","MANA86301","01","1986",2,"AAJ","Nyka, Jozef",NA,NA,"1987",NA,"61:247 (1987)",NA,NA
"274","HIMN86301","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:247 (1987)",NA,NA
"275","HIME86301","01","1986",2,"AAJ","Okada, Sadao",NA,NA,"1987",NA,"61:247 (1987)",NA,"28"
"276","HIME86401","01","1986",2,"AAJ","Hawley, Elizabeth",NA,NA,"1987",NA,"61:249 (1987)",NA,NA
"277","BHRI86101","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:249 (1987)",NA,NA
"278","TILI86101","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:249 (1987)",NA,NA
"279","ANN186101","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:249 (1987)",NA,NA
"280","ANN186102","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:249-250 (1987)",NA,NA
"281","ANN186301","01","1986",2,"AAJ","Martini, Sergio",NA,NA,"1987",NA,"61:250 (1987)",NA,NA
"282","ANN186302","01","1986",2,"AAJ","Greggory, Jerome",NA,NA,"1987",NA,"61:250 (1987)",NA,NA
"283","ANN186303","01","1986",2,"AAJ","Sigayret, Henri",NA,NA,"1987",NA,"61:250-251 (1987)",NA,NA
"284","ANN186304","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:251 (1987)",NA,NA
"285","ANN186402","01","1986",2,"AAJ","Hawley, Elizabeth",NA,NA,"1987",NA,"61:251 (1987)",NA,NA
"286","ANN286101","01","1986",2,"AAJ","Kearney, Shari",NA,NA,"1987",NA,"61:251-252 (1987)",NA,NA
"287","ANN286102","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:252 (1987)",NA,NA
"288","GANG86101","01","1986",2,"AAJ","Seok Chae-Uhn",NA,NA,"1987",NA,"61:252-253 (1987)",NA,NA
"289","GANG86301","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:253 (1987)",NA,NA
"290","ANN386302","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:253 (1987)",NA,NA
"291","ANN486101","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:253 (1987)",NA,NA
"292","ANN486301","01","1986",2,"AAJ","Vincent, Michel",NA,NA,"1987",NA,"61:253-254 (1987)",NA,NA
"293","FANG86301","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:254 (1987)",NA,NA
"294","ANNS86101","01","1986",2,"AAJ","Kunaver, Vlasta",NA,NA,"1987",NA,"61:254 (1987)",NA,NA
"295","DHA186101","01","1986",2,"AAJ","Haerter, Guenther",NA,NA,"1987",NA,"61:254-255 (1987)",NA,NA
"296","DHA186102","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:255 (1987)",NA,NA
"297","DHA186301","01","1986",2,"AAJ",NA,NA,NA,"1987",NA,"61:255 (1987)",NA,NA
"298","DHA186302","01","1986",2,"AAJ","Chrobak, Eugeniusz",NA,NA,"1987",NA,"61:255-256 (1987)",NA,NA
"299","DHA186303","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:256 (1987)",NA,NA
"300","DHA186402","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:256 (1987)",NA,NA
"301","DHA186401","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:256 (1987)",NA,NA
"302","DHA286101","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:256-257 (1987)",NA,NA
"303","TUKU86301","01","1986",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1987",NA,"61:257 (1987)",NA,NA
"304","TRIP86301","01","1986",2,"AAJ","Hata, Noriyuki",NA,NA,"1987",NA,"61:257 (1987)",NA,NA
"305","EVER86101","01","1986",2,"AAJ","Murphy, Joseph E.",NA,NA,"1987",NA,"61:299 (1987)",NA,NA
"306","EVER86103","01","1986",2,"AAJ","Lopez, Jeronimo",NA,NA,"1987",NA,"61:299-300 (1987)",NA,NA
"307","EVER86203","01","1986",2,"AAJ","Eguskitza, Xavier",NA,NA,"1987",NA,"61:300 (1987)",NA,NA
"308","EVER86303","01","1986",2,"AAJ","Harvard, Andrew C.",NA,NA,"1987",NA,"61:300-301 (1987)",NA,NA
"309","EVER86301","01","1986",2,"AAJ","Stokes, Brummie",NA,NA,"1987",NA,"61:301-302 (1987)",NA,NA
"310","EVER86202","01","1986",2,"AAJ","Beghin, Pierre",NA,NA,"1987",NA,"61:302-304 (1987)",NA,"29"
"311","EVER86201","01","1986",2,"AAJ","Marshall, Roger",NA,NA,"1987",NA,"61:304 (1987)",NA,NA
"312","EVER86102","01","1986",2,"AAJ","Wood, Sharon","Canadian Light Everest Expedition",NA,"1987",NA,"61:25-31 (1987)",NA,NA
"313","EVER86304","01","1986",2,"AAJ","Politz, Andrew",NA,NA,"1987",NA,"61:304 (1987)",NA,NA
"314","KTEG86301","01","1986",2,"AAJ","Smith, Jay","Kantega's Northeast Buttress",NA,"1987",NA,"61:41-47 (1987)",NA,NA
"315","KANG87101","01","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62:187 (1988)",NA,NA
"316","KANG87301","01","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62:187 (1988)",NA,NA
"317","KANG87302","01","1987",2,"AAJ","Van Gelder, James",NA,NA,"1988",NA,"62:187 (1988)",NA,NA
"318","KANG87401","01","1987",2,"AAJ","Hawley, Elizabeth",NA,NA,"1988",NA,"62:188 (1988)",NA,NA
"319","KANS87301","01","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62:187-188 (1988)",NA,NA
"320","YALU87301","01","1987",2,"AAJ","King, Magda",NA,NA,"1988",NA,"62:188-190 (1988)",NA,"30"
"321","JANU87101","01","1987",2,"AAJ","Aprin, Hooman",NA,NA,"1988",NA,"62:190-191 (1988)",NA,NA
"322","JANU87301","01","1987",2,"AAJ","Van Sprang, Gerard C.",NA,NA,"1988",NA,"62:191 (1988)",NA,NA
"323","JANU87302","01","1987",2,"AAJ","Beghin, Pierre",NA,NA,"1988",NA,"62:191-192 (1988)",NA,NA
"324","JANU87303","01","1987",2,"AAJ","Sigayret, Henri",NA,NA,"1988",NA,"62:192-193 (1988)",NA,NA
"325","MAKA87101","01","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62:193 (1988)",NA,NA
"326","MAKA87302","01","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62:193 (1988)",NA,NA
"327","MAKA87303","01","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62:193 (1988)",NA,NA
"328","MAKA87301","01","1987",2,"AAJ","Fries, James F.",NA,NA,"1988",NA,"62:193-194 (1988)",NA,NA
"329","MAKA87401","01","1987",2,"AAJ","Evans, Andrew",NA,NA,"1988",NA,"62:194 (1988)",NA,NA
"330","MAKA87102","01","1987",2,"AAJ","Porzak, Glenn","Makalu",NA,"1988",NA,"62:29-36 (1988)",NA,NA
"331","MAK287101","01","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62:194 (1988)",NA,NA
"332","MAK287301","01","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62:194-195 (1988)",NA,NA
"333","CHAM87101","01","1987",2,"AAJ","Hartshorne, Richard (Dobbs)",NA,NA,"1988",NA,"62:195 (1988)",NA,NA
"334","BARU87301","01","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62:195 (1988)",NA,NA
"335","AMAD87101","01","1987",2,"AAJ","Iacovino, John",NA,NA,"1988",NA,"62:195-197 (1988)",NA,"31"
"336","AMAD87102","01","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62:197 (1988)",NA,NA
"337","AMAD87301","01","1987",2,"AAJ","Perkins, Andrew",NA,NA,"1988",NA,"62:198 (1988)",NA,NA
"338","AMAD87302","01","1987",2,"AAJ","Ziel, Frederick",NA,NA,"1988",NA,"62:198 (1988)",NA,NA
"339","AMAD87303","01","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62:199 (1988)",NA,NA
"340","AMAD87304","01","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62:199 (1988)",NA,NA
"341","AMAD87401","01","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62:199 (1988)",NA,NA
"342","TAWO87301","01","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62:199-200 (1988)",NA,NA
"343","LSHR87101","01","1987",2,"AAJ","Griljc, Vincenc",NA,NA,"1988",NA,"62:200 (1988)",NA,NA
"344","LSHR87102","01","1987",2,"AAJ","Esteve, Alain",NA,NA,"1988",NA,"62:200 (1988)",NA,NA
"345","LSHR87302","01","1987",2,"AAJ","Burgess, Adrian",NA,NA,"1988",NA,"62:201 (1988)",NA,NA
"346","LSHR87301","01","1987",2,"AAJ","Eguskitza, Xavier",NA,NA,"1988",NA,"62:201 (1988)",NA,NA
"347","LHOT87101","01","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62:201 (1988)",NA,NA
"348","LHOT87301","01","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62:201-202 (1988)",NA,NA
"349","EVER87103","01","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62:202 (1988)",NA,NA
"350","EVER87104","01","1987",2,"AAJ","San Sebastian, Juanjo",NA,NA,"1988",NA,"62:202-203 (1988)",NA,NA
"351","EVER87305","01","1987",2,"AAJ","Boyer, Stevan",NA,NA,"1988",NA,"62:203-204 (1988)",NA,NA
"352","EVER87305","02","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62:204 (1988)",NA,NA
"353","EVER87305","03","1987",2,"AAJ","Athans, Peter",NA,NA,"1988",NA,"62:204-205 (1988)",NA,NA
"354","EVER87307","01","1987",2,"AAJ","Athans, Peter",NA,NA,"1988",NA,"62:204-205 (1988)",NA,NA
"355","EVER87304","01","1987",2,"AAJ","Hillary, Peter",NA,NA,"1988",NA,"62:205-206 (1988)",NA,NA
"356","EVER87402","01","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62:206 (1988)",NA,NA
"357","EVER85401","01","1985",2,"AAJ","Eguskitza, Xavier",NA,NA,"1988",NA,"62:266 (1988)",NA,NA
"358","EVER87102","01","1987",2,"AAJ","Simonson, Eric",NA,NA,"1988",NA,"62:266-267 (1988)",NA,NA
"359","EVER87101","01","1987",2,"AAJ",NA,NA,NA,"1988",NA,"62:267 (1988)",NA,NA
"360","EVER87105","01","1987",2,"AAJ","Abrego, Mari",NA,NA,"1988",NA,"62:267-268 (1988)",NA,NA
"361","EVER87106","01","1987",2,"AAJ",NA,NA,NA,"1988",NA,"62:268 (1988)",NA,NA
"362","EVER87201","01","1987",2,"AAJ","Ramos Villar, Antonio",NA,NA,"1988",NA,"62:268-269 (1988)",NA,NA
"363","EVER87303","01","1987",2,"AAJ","Van Meter, Steve",NA,NA,"1988",NA,"62:269 (1988)",NA,NA
"364","EVER87302","01","1987",2,"AAJ","Fischer, Scott",NA,NA,"1988",NA,"62:269-270 (1988)",NA,NA
"365","EVER87306","01","1987",2,"AAJ","Allan, Sandy",NA,NA,"1988",NA,"62:270 (1988)",NA,NA
"366","EVER87301","01","1987",2,"AAJ","Tambe, Sadao",NA,NA,"1988",NA,"62:272 (1988)",NA,NA
"367","EVER87401","01","1987",2,"AAJ","Hasegawa, Tsuneo",NA,NA,"1989",NA,"63:271 (1989)",NA,NA
"368","EVER87202","01","1987",2,"AAJ",NA,NA,NA,"1988",NA,"62:272 (1988)",NA,NA
"369","PUMO87101","01","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62:206-207 (1988)",NA,NA
"370","PUMO87302","01","1987",2,"AAJ","Batard, Marc",NA,NA,"1988",NA,"62:207 (1988)",NA,NA
"371","PUMO87301","01","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62:207 (1988)",NA,NA
"372","PUMO87303","01","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62:207 (1988)",NA,NA
"373","NGO287301","01","1987",2,"AAJ","Berljak, Darko",NA,NA,"1988",NA,"62:207-209 (1988)",NA,"32"
"374","NGOJ87401","01","1987",2,"AAJ","Hawley, Elizabeth",NA,NA,"1988",NA,"62:211-212 (1988)",NA,NA
"375","CHOY87103","01","1987",2,"AAJ","Watters, Robert",NA,NA,"1988",NA,"62:209-210 (1988)",NA,NA
"376","CHOY87101","01","1987",2,"AAJ","Purto, Mauricio",NA,NA,"1988",NA,"62:210 (1988)",NA,NA
"377","CHOY87305","01","1987",2,"AAJ",NA,NA,NA,"1988",NA,"62:210 (1988)",NA,NA
"378","CHOY87302","01","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62:210 (1988)",NA,NA
"379","CHOY87306","01","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62:210 (1988)",NA,NA
"380","CHOY87304","01","1987",2,"AAJ","Udall, Mark",NA,NA,"1988",NA,"62:211 (1988)",NA,NA
"381","CHOY87401","01","1987",2,"AAJ","Hawley, Elizabeth",NA,NA,"1988",NA,"62:211 (1988)",NA,NA
"382","CHOY87102","01","1987",2,"AAJ","Schmuck, Marcus",NA,NA,"1988",NA,"62:274 (1988)",NA,NA
"383","CHOY87301","01","1987",2,"AAJ","Takahashi, Michiko",NA,NA,"1988",NA,"62:274-275 (1988)",NA,NA
"384","KHAT87301","01","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62:212 (1988)",NA,NA
"385","LANG87401","01","1987",2,"AAJ","Hawley, Elizabeth",NA,NA,"1988",NA,"62:212 (1988)",NA,NA
"386","LANR87101","01","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62:213 (1988)",NA,NA
"387","LSIS87301","01","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62:213 (1988)",NA,NA
"388","GAN587301","01","1987",2,"AAJ","Makino, Haruo",NA,NA,"1988",NA,"62:213 (1988)",NA,NA
"389","MANA87101","01","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62:213 (1988)",NA,NA
"390","MANA87102","01","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62:213-214 (1988)",NA,NA
"391","MANA87301","01","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62:214 (1988)",NA,NA
"392","MANA87302","01","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62:214 (1988)",NA,NA
"393","NEMJ87101","01","1987",2,"AAJ","Swigert, Kevin",NA,NA,"1988",NA,"62:214-215 (1988)",NA,NA
"394","ANN287301","01","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62:215 (1988)",NA,NA
"395","ANN487101","01","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62:215 (1988)",NA,NA
"396","ANN487302","01","1987",2,"AAJ","Simonson, Eric",NA,NA,"1988",NA,"62:215-216 (1988)",NA,NA
"397","ANN487301","01","1987",2,"AAJ","Brimmer, Steven",NA,NA,"1988",NA,"62:216-218 (1988)",NA,NA
"398","GANG87101","01","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62:218 (1988)",NA,NA
"399","ANN187101","01","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62:218 (1988)",NA,NA
"400","ANN187102","01","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62:218-219 (1988)",NA,NA
"401","ANN187301","01","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62:219 (1988)",NA,NA
"402","ANN187302","01","1987",2,"AAJ","Gomez, Juan Carlos",NA,NA,"1988",NA,"62:219 (1988)",NA,NA
"403","ANN187402","01","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62: 219-220 (1988)",NA,NA
"404","ANN187401","01","1987",2,"AAJ","Cunningham, James",NA,NA,"1988",NA,"62:220 (1988)",NA,NA
"405","ANN187403","01","1987",2,"AAJ","Cheney, Michael J. & Hawley, Elizabeth",NA,NA,"1988",NA,"62:220 (1988)",NA,NA
